FY,Dept Level,Job Code,Job Title,Sum FTE,Biweekly Low Rate,Biweekly High Rate
2010,FAM,0922,Manager I,2.00,3282.00,4188.00
2010,FAM,0931,Manager III,1.00,3799.00,4848.00
2010,FAM,0963,Dept Head III,1.00,5368.00,6851.00
2010,FAM,1222,Sr Payroll & Personnel Clerk,1.00,2124.00,2582.00
2010,FAM,1654,Accountant III,1.00,2862.00,3479.00
2010,FAM,3202,Locker Room Attendant,4.40,1073.00,1298.00
2010,FAM,3302,Admission Attendant,7.38,1349.00,1634.00
2010,FAM,3522,Senior Museum Preparator,1.00,1765.00,2145.00
2010,FAM,3546,Curator 4,1.00,2918.00,3547.00
2010,FAM,3558,Senior Museum Registrar,1.00,2319.00,2819.00
2010,FAM,7120,Bldgs & Grounds Maint Supt,1.00,4212.00,4212.00
2010,FAM,7205,Chief Stationary Engineer,1.00,3671.00,3671.00
2010,FAM,7334,Stationary Engineer,6.00,2893.00,2893.00
2010,FAM,7335,Senior Stationary Engineer,1.00,3279.00,3279.00
2010,FAM,8202,Security Guard,12.00,1457.00,1765.00
2010,FAM,8226,Museum Guard,61.88,1765.00,2145.00
2010,FAM,8228,Museum Sec Supv,7.00,1965.00,2388.00
2010,FAM,TEMPM,Temporary Position,8.32,0.00,0.00
2010,FIR,0114,"BdComm Mbr, Grp5,M$100/Mo",0.00,100.00,100.00
2010,FIR,0140,"Chief, Fire Department",1.00,10630.00,10630.00
2010,FIR,0150,Dep Chf of Dept (Fire Dept),2.00,9175.00,9175.00
2010,FIR,0922,Manager I,1.00,3282.00,4188.00
2010,FIR,0923,Manager II,1.00,3520.00,4492.00
2010,FIR,0931,Manager III,2.00,3799.00,4848.00
2010,FIR,0933,Manager V,1.00,4397.00,5612.00
2010,FIR,1041,IS Engineer-Assistant,1.00,3050.00,3834.00
2010,FIR,1042,IS Engineer-Journey,2.00,3376.00,4247.00
2010,FIR,1222,Sr Payroll & Personnel Clerk,5.00,2124.00,2582.00
2010,FIR,1224,Pr Payroll & Personnel Clerk,1.00,2342.00,2847.00
2010,FIR,1241,Personnel Analyst,2.00,2193.00,3229.00
2010,FIR,1426,Senior Clerk Typist,7.00,1727.00,2099.00
2010,FIR,1446,Secretary 2,2.00,1904.00,2314.00
2010,FIR,1452,Executive Secretary 2,1.00,2377.00,2890.00
2010,FIR,1454,Executive Secretary 3,1.00,2582.00,3138.00
2010,FIR,1630,Account Clerk,1.00,1626.00,1975.00
2010,FIR,1652,Accountant II,2.00,2365.00,2874.00
2010,FIR,1654,Accountant III,1.00,2862.00,3479.00
2010,FIR,1804,Statistician,1.00,2354.00,2862.00
2010,FIR,1820,Junior Administrative Analyst,3.00,1862.00,2264.00
2010,FIR,1822,Administrative Analyst,1.10,2449.00,2977.00
2010,FIR,1823,Senior Administrative Analyst,2.00,2977.00,3618.00
2010,FIR,1842,Management Assistant,1.00,2252.00,2737.00
2010,FIR,1844,Senior Management Assistant,3.00,2582.00,3138.00
2010,FIR,1934,Storekeeper,3.00,1658.00,2014.00
2010,FIR,1942,Asst Materials Coordinator,1.00,2700.00,3282.00
2010,FIR,2112,Medical Records Technician,1.00,2004.00,2435.00
2010,FIR,2230,Physician Specialist,0.15,4882.00,6542.00
2010,FIR,2233,Supervising Physician Spec,1.00,5794.00,7574.00
2010,FIR,2328,Nurse Practitioner,1.00,4516.00,6392.00
2010,FIR,5215,Fire Protection Engineer,4.00,4067.00,4943.00
2010,FIR,6281,Fire Safety Inspector 2,13.00,4638.00,4638.00
2010,FIR,7334,Stationary Engineer,1.00,2893.00,2893.00
2010,FIR,H  1,Fire Rescue Paramedic,12.00,3502.00,4260.00
2010,FIR,H  2,Firefighter,934.54,2765.00,3871.00
2010,FIR,H  3,Firefighter/Paramedic,333.20,2413.00,4473.00
2010,FIR,H  4,"Insp, Fire Dept",28.10,4638.00,4638.00
2010,FIR,H  6,"Invstgtor,Fire Dept",11.00,4638.00,4638.00
2010,FIR,H 10,Incident Support Specialist,21.50,4216.00,4216.00
2010,FIR,H 20,"Lieutenant, Fire Suppression",206.67,4498.00,4498.00
2010,FIR,H 22,"Lieut,Fire Prev",8.00,5077.00,5077.00
2010,FIR,H 24,"Lieut,Fire Invstgtn",1.00,5077.00,5077.00
2010,FIR,H 28,"Lieut, Division of Training",7.00,5134.00,5134.00
2010,FIR,H 30,"Captain, (Fire Department)",80.00,5135.00,5135.00
2010,FIR,H 32,"Capt,Fire Prev or Fire Invsgtn",6.00,5799.00,5799.00
2010,FIR,H 33,EMS Captain,32.20,5135.00,5135.00
2010,FIR,H 39,"Captain, Division of Training",4.00,6163.00,6163.00
2010,FIR,H 40,"Battlion Chief, Fire Suppressi",38.80,6164.00,6164.00
2010,FIR,H 43,EMS Section Chief,3.00,6164.00,6164.00
2010,FIR,H 50,Asst Chf of Dept (Fire Dept),7.50,7125.00,7125.00
2010,FIR,H 51,Assistant Deputy Chief 2,5.85,7949.00,7949.00
2010,FIR,H 53,Emergency Medical Svcs Chief,1.00,7949.00,7949.00
2010,FIR,H110,Marine Engineer of Fire Boats,3.00,5135.00,5135.00
2010,FIR,H120,Pilot of Fire Boats,3.00,5135.00,5135.00
2010,FIR,TEMPM,Temporary Position,1.96,0.00,0.00
2010,HHP,0922,Manager I,2.00,3282.00,4188.00
2010,HHP,0923,Manager II,2.00,3520.00,4492.00
2010,HHP,0931,Manager III,8.00,3799.00,4848.00
2010,HHP,0932,Manager IV,1.00,4075.00,5200.00
2010,HHP,0933,Manager V,4.00,4397.00,5612.00
2010,HHP,0942,Manager VII,1.00,5051.00,6446.00
2010,HHP,0943,Manager VIII,1.00,5722.00,7303.00
2010,HHP,0955,Dep Dir V,1.00,5722.00,7303.00
2010,HHP,1021,IS Administrator 1,1.00,2104.00,2557.00
2010,HHP,1022,IS Administrator 2,1.00,2557.00,3108.00
2010,HHP,1024,IS Administrator-Supervisor,1.00,3346.00,4067.00
2010,HHP,1044,IS Engineer-Principal,1.00,4025.00,5062.00
2010,HHP,1222,Sr Payroll & Personnel Clerk,1.00,2124.00,2582.00
2010,HHP,1408,Principal Clerk,1.00,2074.00,2521.00
2010,HHP,1426,Senior Clerk Typist,4.00,1727.00,2099.00
2010,HHP,1446,Secretary 2,4.00,1904.00,2314.00
2010,HHP,1450,Executive Secretary 1,2.00,2074.00,2521.00
2010,HHP,1452,Executive Secretary 2,1.00,2377.00,2890.00
2010,HHP,1630,Account Clerk,1.00,1626.00,1975.00
2010,HHP,1632,Senior Account Clerk,2.00,1881.00,2287.00
2010,HHP,1822,Administrative Analyst,2.00,2449.00,2977.00
2010,HHP,1823,Senior Administrative Analyst,2.00,2977.00,3618.00
2010,HHP,1824,Pr Administrative Analyst,3.00,3446.00,4188.00
2010,HHP,1840,Junior Management Assistant,1.00,1985.00,2412.00
2010,HHP,1842,Management Assistant,1.00,2252.00,2737.00
2010,HHP,1929,Parts Storekeeper,1.00,1862.00,2264.00
2010,HHP,1931,Senior Parts Storekeeper,1.00,2023.00,2459.00
2010,HHP,1934,Storekeeper,2.00,1658.00,2014.00
2010,HHP,1944,Materials Coordinator,1.00,3446.00,4188.00
2010,HHP,1950,Assistant Purchaser,1.00,2004.00,2435.00
2010,HHP,2656,Chef,1.00,2074.00,2521.00
2010,HHP,2706,Housekeeper/Food Service Clnr,2.00,1394.00,1690.00
2010,HHP,2708,Custodian,1.00,1584.00,1923.00
2010,HHP,3417,Gardener,2.00,1941.00,2360.00
2010,HHP,3422,Park Section Supervisor,1.00,2360.00,2868.00
2010,HHP,3434,Arborist Technician,2.00,2140.00,2933.00
2010,HHP,5148,Water Operations Analyst,1.00,4400.00,4400.00
2010,HHP,5174,Administrative Engineer,1.00,4246.00,5161.00
2010,HHP,5203,Asst Engr,2.00,2933.00,3566.00
2010,HHP,5207,Assoc Engineer,4.00,3410.00,4145.00
2010,HHP,5211,Eng/Arch/Landscape Arch Sr,3.00,4570.00,5556.00
2010,HHP,5212,Engineer/Architect Principal,1.00,5303.00,6446.00
2010,HHP,5241,Engineer,12.00,3948.00,4799.00
2010,HHP,5304,Materials Testing Aide,1.00,2023.00,2459.00
2010,HHP,5310,Survey Assistant I,1.00,2199.00,2672.00
2010,HHP,5312,Survey Assistant II,1.00,2472.00,3005.00
2010,HHP,5314,Survey Associate,2.00,2847.00,3460.00
2010,HHP,5362,Engineering Assistant,2.77,2188.00,2660.00
2010,HHP,5366,Engineering Associate 2,3.00,2806.00,3410.00
2010,HHP,5601,Utility Analyst,8.77,2011.00,3121.00
2010,HHP,5602,Utility Specialist,29.31,3038.00,4488.00
2010,HHP,5620,Regulatory Specialist,2.00,3093.00,3760.00
2010,HHP,6252,Line Inspector,1.00,3346.00,4067.00
2010,HHP,6318,Construction Inspector,1.00,2960.00,3597.00
2010,HHP,7215,General Laborer Supervisor 1,4.00,2079.00,2527.00
2010,HHP,7219,Maintenance Scheduler,1.00,2124.00,2582.00
2010,HHP,7226,Carpenter Supervisor 1,1.00,3169.00,3851.00
2010,HHP,7229,Transmission Line Supervisor 1,2.00,3108.00,3777.00
2010,HHP,7238,Electrician Supervisor 1,1.00,3263.00,3966.00
2010,HHP,7242,Painter Supervisor 1,1.00,2685.00,3446.00
2010,HHP,7254,Automotive Machinist Sprv 1,1.00,3883.00,3883.00
2010,HHP,7255,Power House Electrician Sprv 1,1.00,3108.00,3777.00
2010,HHP,7259,Water & Power Maint Sprv 1,4.00,2435.00,2960.00
2010,HHP,7262,Maintenance Planner,4.00,3819.00,3819.00
2010,HHP,7270,Watershed Keeper Supervisor,1.00,2199.00,2672.00
2010,HHP,7284,Utility Plumber Supervisor 2,1.00,3703.00,4500.00
2010,HHP,7285,Transmission Line Wrk Sprv 2,1.00,3460.00,4206.00
2010,HHP,7287,Sprv Electronic Main Tech,1.00,3703.00,4500.00
2010,HHP,7318,Electronic Maintenance Tech,10.00,3199.00,3888.00
2010,HHP,7325,General Utility Mechanic,13.00,3147.00,3147.00
2010,HHP,7328,"Operating Engineer, Universal",4.00,2800.00,3403.00
2010,HHP,7329,Electr Maint Tech Asst Sprv,1.00,3460.00,4206.00
2010,HHP,7330,Sr General Utility Mechanic,1.00,3173.00,3173.00
2010,HHP,7338,Electrical Line Worker,13.77,2621.00,3873.00
2010,HHP,7341,Statnry Eng Water Treat Plant,3.00,3190.00,3190.00
2010,HHP,7344,Carpenter,4.00,2571.00,3126.00
2010,HHP,7345,Electrician,6.00,2890.00,3513.00
2010,HHP,7346,Painter,2.00,2365.00,2874.00
2010,HHP,7355,Truck Driver,5.00,2317.00,2951.00
2010,HHP,7372,"Stationary Eng, Sewage Plant",3.00,3190.00,3190.00
2010,HHP,7373,"Sr. Stationary Eng, Sew Plant",1.00,3611.00,3611.00
2010,HHP,7388,Utility Plumber,2.00,2989.00,3633.00
2010,HHP,7410,Automotive Service Worker,1.00,1914.00,2326.00
2010,HHP,7432,Electrical Line Helper,6.77,2377.00,2890.00
2010,HHP,7470,Watershed Keeper,7.00,1965.00,2388.00
2010,HHP,7482,Power Generation Technician 2,13.00,2700.00,3282.00
2010,HHP,7484,Sr Power Generation Tech,6.77,2890.00,3513.00
2010,HHP,7488,Power Generation Supervisor,2.00,3410.00,4145.00
2010,HHP,7514,General Laborer,22.00,1876.00,2281.00
2010,HHP,TEMPM,Temporary Position,8.41,0.00,0.00
2010,HRC,0112,"BdComm Mbr, Grp3,M=$50/Mtg",0.00,50.00,50.00
2010,HRC,0932,Manager IV,3.00,4075.00,5200.00
2010,HRC,0962,Dept Head II,1.00,5051.00,6446.00
2010,HRC,1404,Clerk,1.00,1517.00,1840.00
2010,HRC,1426,Senior Clerk Typist,2.00,1727.00,2099.00
2010,HRC,1452,Executive Secretary 2,2.00,2377.00,2890.00
2010,HRC,1652,Accountant II,1.00,2365.00,2874.00
2010,HRC,1824,Pr Administrative Analyst,1.00,3446.00,4188.00
2010,HRC,1844,Senior Management Assistant,1.00,2582.00,3138.00
2010,HRC,2978,Contract Compliance Officer 2,6.00,3788.00,4604.00
2010,HRC,2991,"Coord, Human Rights Comm",1.00,3093.00,3760.00
2010,HRC,2992,Contract Compliance Officer 1,19.41,2890.00,3513.00
2010,HRC,2996,"Rep, Human Rights Comm",9.00,2545.00,3093.00
2010,HRD,0923,Manager II,1.00,3520.00,4492.00
2010,HRD,0931,Manager III,9.00,3799.00,4848.00
2010,HRD,0932,Manager IV,3.00,4075.00,5200.00
2010,HRD,0933,Manager V,1.00,4397.00,5612.00
2010,HRD,0952,Dep Dir II,1.00,3799.00,4848.00
2010,HRD,0954,Dep Dir IV,2.00,5368.00,6851.00
2010,HRD,1022,IS Administrator 2,2.00,2557.00,3108.00
2010,HRD,1042,IS Engineer-Journey,2.00,3376.00,4247.00
2010,HRD,1043,IS Engineer-Senior,3.16,3743.00,4706.00
2010,HRD,1044,IS Engineer-Principal,1.00,4025.00,5062.00
2010,HRD,1052,IS Business Analyst,1.00,2722.00,3427.00
2010,HRD,1053,IS Business Analyst-Senior,9.00,3154.00,3966.00
2010,HRD,1054,IS Business Analyst-Principal,13.32,3652.00,4592.00
2010,HRD,1063,IS Programmer Analyst-Senior,3.00,2858.00,3598.00
2010,HRD,1064,IS Prg Analyst-Principal,4.32,3326.00,4185.00
2010,HRD,1070,IS Project Director,1.00,4025.00,5062.00
2010,HRD,1202,Personnel Clerk,2.00,1686.00,2048.00
2010,HRD,1203,Personnel Technician,1.00,2130.00,2589.00
2010,HRD,1204,Senior Personnel Clerk,2.00,1951.00,2371.00
2010,HRD,1209,Benefits Technician,6.00,1782.00,2166.00
2010,HRD,1222,Sr Payroll & Personnel Clerk,1.00,2124.00,2582.00
2010,HRD,1224,Pr Payroll & Personnel Clerk,1.00,2342.00,2847.00
2010,HRD,1231,"Assistant Manager, EEO",7.00,3295.00,4006.00
2010,HRD,1232,Training Officer,3.77,2685.00,3263.00
2010,HRD,1233,EEO Programs Specialist,1.00,2602.00,3162.00
2010,HRD,1241,Personnel Analyst,7.00,2193.00,3229.00
2010,HRD,1244,Senior Personnel Analyst,26.00,3108.00,3777.00
2010,HRD,1246,Principal Personnel Analyst,5.00,3689.00,4484.00
2010,HRD,1280,Employee Relations Representat,2.77,2640.00,3714.00
2010,HRD,1281,Senior Emp Relations Repres,3.00,3387.00,4766.00
2010,HRD,1282,"Manager,Employee Relations Div",2.00,3957.00,5051.00
2010,HRD,1283,Dir Emp Relations Div,1.00,5209.00,6648.00
2010,HRD,1293,Human Resources Director,1.00,5991.00,7647.00
2010,HRD,1404,Clerk,3.00,1517.00,1840.00
2010,HRD,1424,Clerk Typist,1.00,1577.00,1914.00
2010,HRD,1426,Senior Clerk Typist,0.50,1727.00,2099.00
2010,HRD,1452,Executive Secretary 2,1.00,2377.00,2890.00
2010,HRD,1636,Health Care Billing Clerk 2,2.00,1994.00,2424.00
2010,HRD,1652,Accountant II,1.00,2365.00,2874.00
2010,HRD,1654,Accountant III,1.00,2862.00,3479.00
2010,HRD,1820,Junior Administrative Analyst,1.00,1862.00,2264.00
2010,HRD,1822,Administrative Analyst,2.00,2449.00,2977.00
2010,HRD,1823,Senior Administrative Analyst,3.00,2977.00,3618.00
2010,HRD,1824,Pr Administrative Analyst,2.00,3446.00,4188.00
2010,HRD,1842,Management Assistant,4.00,2252.00,2737.00
2010,HRD,5504,Project Manager 2,2.00,5134.00,5134.00
2010,HRD,5506,Project Manager 3,1.00,6231.00,6231.00
2010,HRD,8141,Worker's Compensation Adjuster,22.00,2449.00,2977.00
2010,HRD,8165,Worker's Comp Supervisor 1,4.00,3108.00,3777.00
2010,HRD,9910,Public Service Trainee,11.00,0.00,0.00
2010,HRD,TEMPM,Temporary Position,2.99,0.00,0.00
2010,HSS,0922,Manager I,1.00,3282.00,4188.00
2010,HSS,0923,Manager II,1.00,3520.00,4492.00
2010,HSS,0952,Dep Dir II,1.00,3799.00,4848.00
2010,HSS,0953,Dep Dir III,1.00,4717.00,6019.00
2010,HSS,0963,Dept Head III,1.00,5368.00,6851.00
2010,HSS,1022,IS Administrator 2,1.00,2557.00,3108.00
2010,HSS,1052,IS Business Analyst,1.00,2722.00,3427.00
2010,HSS,1054,IS Business Analyst-Principal,1.00,3652.00,4592.00
2010,HSS,1210,Benefits Analyst,16.00,2115.00,2571.00
2010,HSS,1404,Clerk,1.00,1517.00,1840.00
2010,HSS,1406,Senior Clerk,1.00,1573.00,1909.00
2010,HSS,1454,Executive Secretary 3,1.00,2582.00,3138.00
2010,HSS,1634,Principal Account Clerk,2.00,2124.00,2582.00
2010,HSS,1652,Accountant II,1.00,2365.00,2874.00
2010,HSS,1654,Accountant III,1.00,2862.00,3479.00
2010,HSS,1813,Senior Benefits Analyst,2.00,2557.00,3108.00
2010,HSS,1823,Senior Administrative Analyst,1.00,2977.00,3618.00
2010,HSS,1824,Pr Administrative Analyst,1.00,3446.00,4188.00
2010,HSS,1842,Management Assistant,1.00,2252.00,2737.00
2010,HSS,2594,Employee Assistance Counselor,1.00,2607.00,3169.00
2010,HSS,2595,Sr Employee Asst Counselor,1.00,2726.00,3313.00
2010,JUV,0111,"BdComm Mbr, Grp2,M=$25/Mtg",0.00,25.00,25.00
2010,JUV,0923,Manager II,1.00,3520.00,4492.00
2010,JUV,0931,Manager III,2.00,3799.00,4848.00
2010,JUV,0952,Dep Dir II,1.00,3799.00,4848.00
2010,JUV,0953,Dep Dir III,1.00,4717.00,6019.00
2010,JUV,0963,Dept Head III,1.00,5368.00,6851.00
2010,JUV,1003,IS Operator-Senior,1.00,2053.00,2496.00
2010,JUV,1024,IS Administrator-Supervisor,1.00,3346.00,4067.00
2010,JUV,1043,IS Engineer-Senior,1.00,3743.00,4706.00
2010,JUV,1051,IS Business Analyst-Assistant,1.00,2353.00,2960.00
2010,JUV,1053,IS Business Analyst-Senior,1.00,3154.00,3966.00
2010,JUV,1070,IS Project Director,1.00,4025.00,5062.00
2010,JUV,1203,Personnel Technician,1.00,2130.00,2589.00
2010,JUV,1222,Sr Payroll & Personnel Clerk,2.00,2124.00,2582.00
2010,JUV,1406,Senior Clerk,1.00,1573.00,1909.00
2010,JUV,1424,Clerk Typist,1.13,1577.00,1914.00
2010,JUV,1426,Senior Clerk Typist,5.00,1727.00,2099.00
2010,JUV,1430,Transcriber Typist,2.00,1727.00,2099.00
2010,JUV,1444,Secretary 1,6.00,1646.00,1999.00
2010,JUV,1454,Executive Secretary 3,1.00,2582.00,3138.00
2010,JUV,1549,"Sctry, Juv Probation Comm",0.50,2332.00,2835.00
2010,JUV,1632,Senior Account Clerk,1.00,1881.00,2287.00
2010,JUV,1652,Accountant II,1.00,2365.00,2874.00
2010,JUV,1823,Senior Administrative Analyst,1.00,2977.00,3618.00
2010,JUV,1824,Pr Administrative Analyst,1.50,3446.00,4188.00
2010,JUV,1842,Management Assistant,1.00,2252.00,2737.00
2010,JUV,1844,Senior Management Assistant,1.00,2582.00,3138.00
2010,JUV,1934,Storekeeper,1.00,1658.00,2014.00
2010,JUV,1938,Stores & Equip Asst Sprv,1.00,2145.00,2607.00
2010,JUV,2604,Food Service Worker,6.00,1375.00,1666.00
2010,JUV,2620,Food Service Mgr Administrator,1.00,2449.00,2977.00
2010,JUV,2654,Cook,5.00,1835.00,2230.00
2010,JUV,2708,Custodian,4.00,1584.00,1923.00
2010,JUV,2716,Custodial Assistant Supervisor,1.00,1740.00,2115.00
2010,JUV,2770,Senior Laundry Worker,2.00,1539.00,1867.00
2010,JUV,4321,Cashier 2,1.00,1686.00,2048.00
2010,JUV,6138,Industrial Hygienist,1.00,3460.00,4206.00
2010,JUV,7120,Bldgs & Grounds Maint Supt,1.00,4212.00,4212.00
2010,JUV,7205,Chief Stationary Engineer,1.00,3671.00,3671.00
2010,JUV,7334,Stationary Engineer,6.00,2893.00,2893.00
2010,JUV,7341,Statnry Eng Water Treat Plant,1.00,3190.00,3190.00
2010,JUV,7524,Institution Utility Worker,3.00,1513.00,1835.00
2010,JUV,8318,Counselor 2,8.00,2309.00,2806.00
2010,JUV,8320,"Counselor, Juvenile Hall",77.25,1918.00,2332.00
2010,JUV,8321,"Counselor, Log Cabin Ranch",16.00,2063.00,2507.00
2010,JUV,8322,"Sr Counselor, Juvenile Hall",14.00,2442.00,2969.00
2010,JUV,8324,"Sprv Counselor, Juvenile Court",1.00,2564.00,3117.00
2010,JUV,8326,"Asst Dir, Log Cabin Rnch",1.00,2596.00,3155.00
2010,JUV,8330,"Director, Log Cabin Ranch",1.00,3282.00,4188.00
2010,JUV,8340,"Asst Director, Juvenile Hall",1.00,2700.00,3282.00
2010,JUV,8414,"Sprv Prob Ofc, Juv Court",8.00,3295.00,4006.00
2010,JUV,8415,"Sr Sprv Prob Ofc, Juv Prob",1.00,3626.00,4407.00
2010,JUV,8416,"Director, Probation Services",1.00,3282.00,4188.00
2010,JUV,8444,Deputy Probation Officer,65.00,2041.00,3308.00
2010,JUV,9706,Employment & Training Spec 5,1.00,2847.00,3460.00
2010,JUV,9774,Sr. Community Devl Spc 1,1.00,2685.00,3263.00
2010,JUV,TEMPM,Temporary Position,9.77,0.00,0.00
2010,LIB,0931,Manager III,2.00,3799.00,4848.00
2010,LIB,0932,Manager IV,7.00,4075.00,5200.00
2010,LIB,0953,Dep Dir III,1.00,4717.00,6019.00
2010,LIB,0964,Dept Head IV,1.00,6170.00,7875.00
2010,LIB,1022,IS Administrator 2,7.00,2557.00,3108.00
2010,LIB,1024,IS Administrator-Supervisor,1.00,3346.00,4067.00
2010,LIB,1042,IS Engineer-Journey,2.00,3376.00,4247.00
2010,LIB,1043,IS Engineer-Senior,1.00,3743.00,4706.00
2010,LIB,1070,IS Project Director,1.00,4025.00,5062.00
2010,LIB,1202,Personnel Clerk,1.00,1686.00,2048.00
2010,LIB,1220,Payroll Clerk,2.00,1936.00,2354.00
2010,LIB,1222,Sr Payroll & Personnel Clerk,1.00,2124.00,2582.00
2010,LIB,1224,Pr Payroll & Personnel Clerk,1.00,2342.00,2847.00
2010,LIB,1232,Training Officer,1.00,2685.00,3263.00
2010,LIB,1241,Personnel Analyst,1.00,2193.00,3229.00
2010,LIB,1244,Senior Personnel Analyst,2.00,3108.00,3777.00
2010,LIB,1314,Public Relations Officer,1.00,2806.00,3410.00
2010,LIB,1404,Clerk,1.00,1517.00,1840.00
2010,LIB,1424,Clerk Typist,2.00,1577.00,1914.00
2010,LIB,1426,Senior Clerk Typist,1.00,1727.00,2099.00
2010,LIB,1436,Braillist,1.00,1654.00,2009.00
2010,LIB,1446,Secretary 2,4.00,1904.00,2314.00
2010,LIB,1452,Executive Secretary 2,1.00,2377.00,2890.00
2010,LIB,1544,"Secretary, Library Commission",1.00,2835.00,3446.00
2010,LIB,1630,Account Clerk,0.50,1626.00,1975.00
2010,LIB,1654,Accountant III,3.00,2862.00,3479.00
2010,LIB,1766,Media Production Tech,1.00,1904.00,2314.00
2010,LIB,1771,Media Production Specialist,1.00,2043.00,2483.00
2010,LIB,1773,Media Training Specialist,1.00,2752.00,3346.00
